,isabl_patient_id,isabl_sample_id,isabl_aliquot_id,isabl_pk,isabl_application,isabl_version,technique_category,technique_method,technique_name,sample_category,num_targets,version,result_type,result_filepath
972,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/results/A96162B_metrics.csv.gz
973,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/results/metadata.yaml
974,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/results/A96162B_QC_report.html
975,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/results/A96162B_segs_fail.tar.gz
976,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/results/A96162B_segs_pass.tar.gz
977,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/head_job.err
978,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/head_job.log
979,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/head_job.sh
980,SA532,SA532X9XB02755,SA532_SA532X9XB02755_A96162B_L2,8924,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/24/8924/results/A96162B_heatmap_by_ec_filtered.pdf
981,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/results/A96165B_metrics.csv.gz
982,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/results/metadata.yaml
983,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/results/A96165B_QC_report.html
984,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/results/A96165B_segs_fail.tar.gz
985,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/results/A96165B_segs_pass.tar.gz
986,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/head_job.err
987,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/head_job.log
988,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/head_job.sh
989,SA535,SA535X1XB00174,SA535_SA535X1XB00174_A96165B_L2,8925,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/25/8925/results/A96165B_heatmap_by_ec_filtered.pdf
990,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/results/A96177A_metrics.csv.gz
991,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/results/metadata.yaml
992,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/results/A96177A_QC_report.html
993,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/results/A96177A_segs_fail.tar.gz
994,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/results/A96177A_segs_pass.tar.gz
995,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/head_job.err
996,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/head_job.log
997,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/head_job.sh
998,SA535,SA535X4XB00469,SA535_SA535X4XB00469_A96177A_L2,8926,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/26/8926/results/A96177A_heatmap_by_ec_filtered.pdf
999,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/results/A95625A_metrics.csv.gz
1000,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/results/metadata.yaml
1001,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/results/A95625A_QC_report.html
1002,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/results/A95625A_segs_fail.tar.gz
1003,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/results/A95625A_segs_pass.tar.gz
1004,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/head_job.err
1005,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/head_job.log
1006,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/head_job.sh
1007,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95625A_L2,8927,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/27/8927/results/A95625A_heatmap_by_ec_filtered.pdf
1008,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/results/A95697A_metrics.csv.gz
1009,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/results/metadata.yaml
1010,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/results/A95697A_QC_report.html
1011,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/results/A95697A_segs_fail.tar.gz
1012,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/results/A95697A_segs_pass.tar.gz
1013,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/head_job.err
1014,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/head_job.log
1015,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/head_job.sh
1016,SA535,SA535X4XB02498,SA535_SA535X4XB02498_A95697A_L1,8928,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/28/8928/results/A95697A_heatmap_by_ec_filtered.pdf
1017,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/results/A96201B_metrics.csv.gz
1018,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/results/metadata.yaml
1019,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/results/A96201B_QC_report.html
1020,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/results/A96201B_segs_fail.tar.gz
1021,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/results/A96201B_segs_pass.tar.gz
1022,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/head_job.err
1023,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/head_job.log
1024,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/head_job.sh
1025,SA535,SA535X4XB05391,SA535_SA535X4XB05391_A96201B_L3,8929,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/29/8929/results/A96201B_heatmap_by_ec_filtered.pdf
1026,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/results/A98194A_metrics.csv.gz
1027,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/results/metadata.yaml
1028,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/results/A98194A_QC_report.html
1029,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/results/A98194A_segs_fail.tar.gz
1030,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/results/A98194A_segs_pass.tar.gz
1031,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/head_job.err
1032,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/head_job.log
1033,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/head_job.sh
1034,SA535,SA535X4XB05462,SA535_SA535X4XB05462_A98194A_L1,8930,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/30/8930/results/A98194A_heatmap_by_ec_filtered.pdf
1035,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/results/A98232A_metrics.csv.gz
1036,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/results/metadata.yaml
1037,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/results/A98232A_QC_report.html
1038,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/results/A98232A_segs_fail.tar.gz
1039,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/results/A98232A_segs_pass.tar.gz
1040,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/head_job.err
1041,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/head_job.log
1042,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/head_job.sh
1043,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98232A_L1,8931,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/31/8931/results/A98232A_heatmap_by_ec_filtered.pdf
1044,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/results/A98261A_metrics.csv.gz
1045,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/results/metadata.yaml
1046,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/results/A98261A_QC_report.html
1047,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/results/A98261A_segs_fail.tar.gz
1048,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/results/A98261A_segs_pass.tar.gz
1049,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/head_job.err
1050,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/head_job.log
1051,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/head_job.sh
1052,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98261A_L1,8932,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/32/8932/results/A98261A_heatmap_by_ec_filtered.pdf
1053,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/results/A98277B_metrics.csv.gz
1054,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/results/metadata.yaml
1055,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/results/A98277B_QC_report.html
1056,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/results/A98277B_segs_fail.tar.gz
1057,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/results/A98277B_segs_pass.tar.gz
1058,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/head_job.err
1059,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/head_job.log
1060,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/head_job.sh
1061,SA535,SA535X4XB05649,SA535_SA535X4XB05649_A98277B_L4,8933,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/89/33/8933/results/A98277B_heatmap_by_ec_filtered.pdf
1062,SA535,SA535X5XB00517,SA535_SA535X5XB00517_A95732A_L2,8934,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/89/34/8934/results/A95732A_metrics.csv.gz
1063,SA535,SA535X5XB00517,SA535_SA535X5XB00517_A95732A_L2,8934,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/89/34/8934/results/metadata.yaml
1064,SA535,SA535X5XB00517,SA535_SA535X5XB00517_A95732A_L2,8934,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/89/34/8934/results/A95732A_QC_report.html
1065,SA535,SA535X5XB00517,SA535_SA535X5XB00517_A95732A_L2,8934,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/89/34/8934/results/A95732A_segs_fail.tar.gz
1066,SA535,SA535X5XB00517,SA535_SA535X5XB00517_A95732A_L2,8934,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/89/34/8934/results/A95732A_segs_pass.tar.gz
1067,SA535,SA535X5XB00517,SA535_SA535X5XB00517_A95732A_L2,8934,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/89/34/8934/head_job.err
