V1,single_cell_id,letters,datatag,sample_id
18592,SA906b-A96172B-R57-C31,B,SA906b,SA906b
18593,SA906b-A96172B-R57-C34,B,SA906b,SA906b
18594,SA906b-A96172B-R57-C40,B,SA906b,SA906b
18595,SA906b-A96172B-R57-C48,B,SA906b,SA906b
18596,SA906b-A96172B-R57-C57,B,SA906b,SA906b
18597,SA906b-A96172B-R57-C61,B,SA906b,SA906b
18598,SA906b-A96172B-R57-C67,B,SA906b,SA906b
18599,SA906b-A96172B-R58-C16,B,SA906b,SA906b
18600,SA906b-A96172B-R58-C20,B,SA906b,SA906b
18601,SA906b-A96172B-R58-C27,B,SA906b,SA906b
18602,SA906b-A96172B-R58-C32,B,SA906b,SA906b
18603,SA906b-A96172B-R58-C65,B,SA906b,SA906b
18604,SA906b-A96172B-R59-C14,B,SA906b,SA906b
18605,SA906b-A96172B-R59-C17,B,SA906b,SA906b
18606,SA906b-A96172B-R59-C23,B,SA906b,SA906b
18607,SA906b-A96172B-R59-C25,B,SA906b,SA906b
18608,SA906b-A96172B-R59-C28,B,SA906b,SA906b
18609,SA906b-A96172B-R59-C31,B,SA906b,SA906b
18610,SA906b-A96172B-R59-C35,B,SA906b,SA906b
18611,SA906b-A96172B-R59-C38,B,SA906b,SA906b
18612,SA906b-A96172B-R59-C45,B,SA906b,SA906b
18613,SA906b-A96172B-R59-C46,B,SA906b,SA906b
18614,SA906b-A96172B-R59-C48,B,SA906b,SA906b
18615,SA906b-A96172B-R59-C55,B,SA906b,SA906b
18616,SA906b-A96172B-R59-C63,B,SA906b,SA906b
18617,SA906b-A96172B-R59-C64,B,SA906b,SA906b
18618,SA906b-A96172B-R60-C09,B,SA906b,SA906b
18619,SA906b-A96172B-R60-C10,B,SA906b,SA906b
18620,SA906b-A96172B-R60-C15,B,SA906b,SA906b
18621,SA906b-A96172B-R60-C16,B,SA906b,SA906b
18622,SA906b-A96172B-R60-C22,B,SA906b,SA906b
18623,SA906b-A96172B-R60-C29,B,SA906b,SA906b
18624,SA906b-A96172B-R60-C32,B,SA906b,SA906b
18625,SA906b-A96172B-R60-C40,B,SA906b,SA906b
18626,SA906b-A96172B-R60-C52,B,SA906b,SA906b
18627,SA906b-A96172B-R60-C60,B,SA906b,SA906b
18628,SA906b-A96172B-R60-C63,B,SA906b,SA906b
18629,SA906b-A96172B-R60-C66,B,SA906b,SA906b
18630,SA906b-A96172B-R61-C09,B,SA906b,SA906b
18631,SA906b-A96172B-R61-C16,B,SA906b,SA906b
18632,SA906b-A96172B-R61-C25,B,SA906b,SA906b
18633,SA906b-A96172B-R61-C30,B,SA906b,SA906b
18634,SA906b-A96172B-R61-C37,B,SA906b,SA906b
18635,SA906b-A96172B-R61-C52,B,SA906b,SA906b
18636,SA906b-A96172B-R61-C55,B,SA906b,SA906b
18637,SA906b-A96172B-R61-C59,B,SA906b,SA906b
18638,SA906b-A96172B-R61-C63,B,SA906b,SA906b
18639,SA906b-A96172B-R62-C12,B,SA906b,SA906b
18640,SA906b-A96172B-R62-C14,B,SA906b,SA906b
18641,SA906b-A96172B-R62-C18,B,SA906b,SA906b
18642,SA906b-A96172B-R62-C19,B,SA906b,SA906b
18643,SA906b-A96172B-R62-C30,B,SA906b,SA906b
18644,SA906b-A96172B-R62-C38,B,SA906b,SA906b
18645,SA906b-A96172B-R62-C39,B,SA906b,SA906b
18646,SA906b-A96172B-R62-C42,B,SA906b,SA906b
18647,SA906b-A96172B-R62-C50,B,SA906b,SA906b
18648,SA906b-A96172B-R62-C54,B,SA906b,SA906b
18649,SA906b-A96172B-R62-C57,B,SA906b,SA906b
18650,SA906b-A96172B-R62-C68,B,SA906b,SA906b
18651,SA906b-A96172B-R63-C14,B,SA906b,SA906b
18652,SA906b-A96172B-R63-C16,B,SA906b,SA906b
18653,SA906b-A96172B-R63-C21,B,SA906b,SA906b
18654,SA906b-A96172B-R63-C24,B,SA906b,SA906b
18655,SA906b-A96172B-R63-C25,B,SA906b,SA906b
18656,SA906b-A96172B-R63-C28,B,SA906b,SA906b
18657,SA906b-A96172B-R63-C34,B,SA906b,SA906b
18658,SA906b-A96172B-R63-C38,B,SA906b,SA906b
18659,SA906b-A96172B-R63-C43,B,SA906b,SA906b
18660,SA906b-A96172B-R63-C46,B,SA906b,SA906b
18661,SA906b-A96172B-R63-C57,B,SA906b,SA906b
18662,SA906b-A96172B-R63-C61,B,SA906b,SA906b
18663,SA906b-A96172B-R63-C63,B,SA906b,SA906b
18664,SA906b-A96172B-R63-C65,B,SA906b,SA906b
18665,SA906b-A96172B-R63-C66,B,SA906b,SA906b
18666,SA906b-A96172B-R63-C67,B,SA906b,SA906b
18667,SA906b-A96172B-R63-C69,B,SA906b,SA906b
18668,SA906b-A96172B-R64-C16,B,SA906b,SA906b
18669,SA906b-A96172B-R64-C25,B,SA906b,SA906b
18670,SA906b-A96172B-R64-C30,B,SA906b,SA906b
18671,SA906b-A96172B-R64-C39,B,SA906b,SA906b
18672,SA906b-A96172B-R64-C44,B,SA906b,SA906b
18673,SA906b-A96172B-R64-C53,B,SA906b,SA906b
18674,SA906b-A96172B-R64-C54,B,SA906b,SA906b
18675,SA906b-A96172B-R64-C56,B,SA906b,SA906b
18676,SA906b-A96172B-R64-C57,B,SA906b,SA906b
18677,SA906b-A96172B-R64-C59,B,SA906b,SA906b
18678,SA906b-A96172B-R64-C70,B,SA906b,SA906b
18679,SA906b-A96172B-R65-C10,B,SA906b,SA906b
18680,SA906b-A96172B-R65-C16,B,SA906b,SA906b
18681,SA906b-A96172B-R65-C18,B,SA906b,SA906b
18682,SA906b-A96172B-R65-C21,B,SA906b,SA906b
18683,SA906b-A96172B-R65-C28,B,SA906b,SA906b
18684,SA906b-A96172B-R65-C30,B,SA906b,SA906b
18685,SA906b-A96172B-R65-C41,B,SA906b,SA906b
18686,SA906b-A96172B-R65-C43,B,SA906b,SA906b
18687,SA906b-A96172B-R65-C44,B,SA906b,SA906b
18688,SA906b-A96172B-R65-C49,B,SA906b,SA906b
18689,SA906b-A96172B-R65-C50,B,SA906b,SA906b
18690,SA906b-A96172B-R65-C56,B,SA906b,SA906b
18691,SA906b-A96172B-R66-C11,B,SA906b,SA906b
18692,SA906b-A96172B-R66-C24,B,SA906b,SA906b
18693,SA906b-A96172B-R66-C35,B,SA906b,SA906b
18694,SA906b-A96172B-R66-C37,B,SA906b,SA906b
18695,SA906b-A96172B-R66-C41,B,SA906b,SA906b
18696,SA906b-A96172B-R66-C44,B,SA906b,SA906b
18697,SA906b-A96172B-R66-C48,B,SA906b,SA906b
18698,SA906b-A96172B-R66-C63,B,SA906b,SA906b
18699,SA906b-A96172B-R67-C07,B,SA906b,SA906b
18700,SA906b-A96172B-R67-C21,B,SA906b,SA906b
18701,SA906b-A96172B-R67-C23,B,SA906b,SA906b
18702,SA906b-A96172B-R67-C27,B,SA906b,SA906b
18703,SA906b-A96172B-R67-C44,B,SA906b,SA906b
18704,SA906b-A96172B-R67-C50,B,SA906b,SA906b
18705,SA906b-A96172B-R67-C56,B,SA906b,SA906b
18706,SA906b-A96172B-R67-C57,B,SA906b,SA906b
18707,SA906b-A96172B-R67-C59,B,SA906b,SA906b
18708,SA906b-A96172B-R67-C64,B,SA906b,SA906b
18709,SA906b-A96172B-R67-C68,B,SA906b,SA906b
18710,SA906b-A96172B-R67-C69,B,SA906b,SA906b
18711,SA906b-A96172B-R68-C15,B,SA906b,SA906b
18712,SA906b-A96172B-R68-C21,B,SA906b,SA906b
18713,SA906b-A96172B-R68-C23,B,SA906b,SA906b
18714,SA906b-A96172B-R68-C24,B,SA906b,SA906b
18715,SA906b-A96172B-R68-C27,B,SA906b,SA906b
18716,SA906b-A96172B-R68-C33,B,SA906b,SA906b
18717,SA906b-A96172B-R68-C37,B,SA906b,SA906b
18718,SA906b-A96172B-R68-C43,B,SA906b,SA906b
18719,SA906b-A96172B-R68-C45,B,SA906b,SA906b
18720,SA906b-A96172B-R68-C46,B,SA906b,SA906b
18721,SA906b-A96172B-R68-C50,B,SA906b,SA906b
18722,SA906b-A96172B-R68-C51,B,SA906b,SA906b
18723,SA906b-A96172B-R68-C61,B,SA906b,SA906b
18724,SA906b-A96172B-R68-C64,B,SA906b,SA906b
18725,SA906b-A96172B-R68-C68,B,SA906b,SA906b
18726,SA906b-A96172B-R68-C69,B,SA906b,SA906b
18727,SA906b-A96172B-R69-C18,B,SA906b,SA906b
18728,SA906b-A96172B-R69-C22,B,SA906b,SA906b
18729,SA906b-A96172B-R69-C23,B,SA906b,SA906b
18730,SA906b-A96172B-R69-C27,B,SA906b,SA906b
18731,SA906b-A96172B-R69-C33,B,SA906b,SA906b
18732,SA906b-A96172B-R69-C34,B,SA906b,SA906b
18733,SA906b-A96172B-R69-C39,B,SA906b,SA906b
18734,SA906b-A96172B-R69-C43,B,SA906b,SA906b
18735,SA906b-A96172B-R69-C44,B,SA906b,SA906b
18736,SA906b-A96172B-R69-C49,B,SA906b,SA906b
18737,SA906b-A96172B-R69-C59,B,SA906b,SA906b
18738,SA906b-A96172B-R69-C62,B,SA906b,SA906b
18739,SA906b-A96172B-R69-C70,B,SA906b,SA906b
18740,SA906b-A96172B-R70-C13,B,SA906b,SA906b
18741,SA906b-A96172B-R70-C15,B,SA906b,SA906b
18742,SA906b-A96172B-R70-C26,B,SA906b,SA906b
18743,SA906b-A96172B-R70-C30,B,SA906b,SA906b
18744,SA906b-A96172B-R70-C38,B,SA906b,SA906b
18745,SA906b-A96172B-R70-C41,B,SA906b,SA906b
18746,SA906b-A96172B-R70-C50,B,SA906b,SA906b
18747,SA906b-A96172B-R70-C63,B,SA906b,SA906b
18748,SA906b-A96211C-R50-C08,B,SA906b,SA906b
18749,SA906b-A96211C-R50-C12,B,SA906b,SA906b
18750,SA906b-A96211C-R50-C16,B,SA906b,SA906b
18751,SA906b-A96211C-R50-C20,B,SA906b,SA906b
18752,SA906b-A96211C-R50-C24,B,SA906b,SA906b
18753,SA906b-A96211C-R50-C30,B,SA906b,SA906b
18754,SA906b-A96211C-R50-C39,B,SA906b,SA906b
18755,SA906b-A96211C-R51-C10,B,SA906b,SA906b
18756,SA906b-A96211C-R51-C17,B,SA906b,SA906b
18757,SA906b-A96211C-R51-C33,B,SA906b,SA906b
18758,SA906b-A96211C-R51-C47,B,SA906b,SA906b
18759,SA906b-A96211C-R51-C53,B,SA906b,SA906b
18760,SA906b-A96211C-R51-C54,B,SA906b,SA906b
18761,SA906b-A96211C-R51-C58,B,SA906b,SA906b
18762,SA906b-A96211C-R51-C61,B,SA906b,SA906b
18763,SA906b-A96211C-R51-C62,B,SA906b,SA906b
18764,SA906b-A96211C-R51-C64,B,SA906b,SA906b
18765,SA906b-A96211C-R51-C65,B,SA906b,SA906b
18766,SA906b-A96211C-R51-C66,B,SA906b,SA906b
18767,SA906b-A96211C-R51-C67,B,SA906b,SA906b
18768,SA906b-A96211C-R52-C10,B,SA906b,SA906b
18769,SA906b-A96211C-R52-C20,B,SA906b,SA906b
18770,SA906b-A96211C-R52-C33,B,SA906b,SA906b
18771,SA906b-A96211C-R52-C39,B,SA906b,SA906b
18772,SA906b-A96211C-R52-C52,B,SA906b,SA906b
18773,SA906b-A96211C-R53-C22,B,SA906b,SA906b
18774,SA906b-A96211C-R53-C37,B,SA906b,SA906b
18775,SA906b-A96211C-R53-C39,B,SA906b,SA906b
18776,SA906b-A96211C-R53-C45,B,SA906b,SA906b
18777,SA906b-A96211C-R54-C18,B,SA906b,SA906b
18778,SA906b-A96211C-R54-C29,B,SA906b,SA906b
18779,SA906b-A96211C-R54-C32,B,SA906b,SA906b
18780,SA906b-A96211C-R54-C37,B,SA906b,SA906b
18781,SA906b-A96211C-R54-C43,B,SA906b,SA906b
18782,SA906b-A96211C-R54-C45,B,SA906b,SA906b
18783,SA906b-A96211C-R54-C52,B,SA906b,SA906b
18784,SA906b-A96211C-R54-C55,B,SA906b,SA906b
18785,SA906b-A96211C-R55-C09,B,SA906b,SA906b
18786,SA906b-A96211C-R55-C12,B,SA906b,SA906b
18787,SA906b-A96211C-R55-C20,B,SA906b,SA906b
18788,SA906b-A96211C-R55-C22,B,SA906b,SA906b
18789,SA906b-A96211C-R55-C41,B,SA906b,SA906b
18790,SA906b-A96211C-R55-C44,B,SA906b,SA906b
18791,SA906b-A96211C-R55-C59,B,SA906b,SA906b
18792,SA906b-A96211C-R56-C12,B,SA906b,SA906b
18793,SA906b-A96211C-R56-C28,B,SA906b,SA906b
18794,SA906b-A96211C-R56-C30,B,SA906b,SA906b
18795,SA906b-A96211C-R56-C41,B,SA906b,SA906b
18796,SA906b-A96211C-R56-C47,B,SA906b,SA906b
18797,SA906b-A96211C-R56-C49,B,SA906b,SA906b
18798,SA906b-A96211C-R56-C63,B,SA906b,SA906b
18799,SA906b-A96211C-R57-C09,B,SA906b,SA906b
18800,SA906b-A96211C-R57-C28,B,SA906b,SA906b
18801,SA906b-A96211C-R57-C32,B,SA906b,SA906b
18802,SA906b-A96211C-R57-C43,B,SA906b,SA906b
18803,SA906b-A96211C-R57-C56,B,SA906b,SA906b
18804,SA906b-A96211C-R57-C61,B,SA906b,SA906b
18805,SA906b-A96211C-R58-C12,B,SA906b,SA906b
18806,SA906b-A96211C-R58-C15,B,SA906b,SA906b
18807,SA906b-A96211C-R58-C23,B,SA906b,SA906b
18808,SA906b-A96211C-R58-C27,B,SA906b,SA906b
18809,SA906b-A96211C-R58-C36,B,SA906b,SA906b
18810,SA906b-A96211C-R58-C44,B,SA906b,SA906b
18811,SA906b-A96211C-R58-C58,B,SA906b,SA906b
18812,SA906b-A96211C-R58-C61,B,SA906b,SA906b
18813,SA906b-A96211C-R58-C64,B,SA906b,SA906b
18814,SA906b-A96211C-R58-C69,B,SA906b,SA906b
18815,SA906b-A96211C-R59-C16,B,SA906b,SA906b
18816,SA906b-A96211C-R59-C23,B,SA906b,SA906b
18817,SA906b-A96211C-R59-C32,B,SA906b,SA906b
18818,SA906b-A96211C-R59-C35,B,SA906b,SA906b
18819,SA906b-A96211C-R59-C43,B,SA906b,SA906b
18820,SA906b-A96211C-R59-C56,B,SA906b,SA906b
18821,SA906b-A96211C-R59-C61,B,SA906b,SA906b
18822,SA906b-A96211C-R60-C15,B,SA906b,SA906b
18823,SA906b-A96211C-R60-C57,B,SA906b,SA906b
18824,SA906b-A96211C-R61-C19,B,SA906b,SA906b
18825,SA906b-A96211C-R61-C23,B,SA906b,SA906b
18826,SA906b-A96211C-R61-C28,B,SA906b,SA906b
18827,SA906b-A96211C-R61-C29,B,SA906b,SA906b
18828,SA906b-A96211C-R61-C46,B,SA906b,SA906b
18829,SA906b-A96211C-R61-C54,B,SA906b,SA906b
18830,SA906b-A96211C-R61-C70,B,SA906b,SA906b
18831,SA906b-A96211C-R62-C07,B,SA906b,SA906b
18832,SA906b-A96211C-R62-C14,B,SA906b,SA906b
18833,SA906b-A96211C-R62-C22,B,SA906b,SA906b
18834,SA906b-A96211C-R62-C23,B,SA906b,SA906b
18835,SA906b-A96211C-R62-C39,B,SA906b,SA906b
18836,SA906b-A96211C-R62-C63,B,SA906b,SA906b
18837,SA906b-A96211C-R63-C08,B,SA906b,SA906b
18838,SA906b-A96211C-R63-C09,B,SA906b,SA906b
18839,SA906b-A96211C-R63-C25,B,SA906b,SA906b
18840,SA906b-A96211C-R63-C61,B,SA906b,SA906b
18841,SA906b-A96211C-R64-C08,B,SA906b,SA906b
18842,SA906b-A96211C-R64-C09,B,SA906b,SA906b
18843,SA906b-A96211C-R64-C26,B,SA906b,SA906b
18844,SA906b-A96211C-R64-C34,B,SA906b,SA906b
18845,SA906b-A96211C-R64-C35,B,SA906b,SA906b
18846,SA906b-A96211C-R64-C36,B,SA906b,SA906b
18847,SA906b-A96211C-R64-C52,B,SA906b,SA906b
18848,SA906b-A96211C-R64-C55,B,SA906b,SA906b
18849,SA906b-A96211C-R65-C18,B,SA906b,SA906b
18850,SA906b-A96211C-R65-C19,B,SA906b,SA906b
18851,SA906b-A96211C-R65-C31,B,SA906b,SA906b
18852,SA906b-A96211C-R65-C35,B,SA906b,SA906b
18853,SA906b-A96211C-R65-C55,B,SA906b,SA906b
18854,SA906b-A96211C-R65-C56,B,SA906b,SA906b
18855,SA906b-A96211C-R65-C59,B,SA906b,SA906b
18856,SA906b-A96211C-R65-C61,B,SA906b,SA906b
18857,SA906b-A96211C-R65-C64,B,SA906b,SA906b
18858,SA906b-A96211C-R65-C66,B,SA906b,SA906b
18859,SA906b-A96211C-R66-C14,B,SA906b,SA906b
18860,SA906b-A96211C-R66-C22,B,SA906b,SA906b
18861,SA906b-A96211C-R66-C30,B,SA906b,SA906b
18862,SA906b-A96211C-R66-C51,B,SA906b,SA906b
18863,SA906b-A96211C-R66-C56,B,SA906b,SA906b
18864,SA906b-A96211C-R66-C70,B,SA906b,SA906b
18865,SA906b-A96211C-R67-C07,B,SA906b,SA906b
18866,SA906b-A96211C-R67-C17,B,SA906b,SA906b
18867,SA906b-A96211C-R67-C23,B,SA906b,SA906b
18868,SA906b-A96211C-R67-C56,B,SA906b,SA906b
18869,SA906b-A96211C-R67-C59,B,SA906b,SA906b
18870,SA906b-A96211C-R67-C61,B,SA906b,SA906b
18871,SA906b-A96211C-R67-C63,B,SA906b,SA906b
18872,SA906b-A96211C-R67-C66,B,SA906b,SA906b
18873,SA906b-A96211C-R68-C07,B,SA906b,SA906b
18874,SA906b-A96211C-R68-C11,B,SA906b,SA906b
18875,SA906b-A96211C-R68-C12,B,SA906b,SA906b
18876,SA906b-A96211C-R68-C24,B,SA906b,SA906b
18877,SA906b-A96211C-R68-C30,B,SA906b,SA906b
18878,SA906b-A96211C-R68-C41,B,SA906b,SA906b
18879,SA906b-A96211C-R68-C45,B,SA906b,SA906b
18880,SA906b-A96211C-R68-C50,B,SA906b,SA906b
18881,SA906b-A96211C-R68-C57,B,SA906b,SA906b
18882,SA906b-A96211C-R68-C59,B,SA906b,SA906b
18883,SA906b-A96211C-R68-C63,B,SA906b,SA906b
18884,SA906b-A96211C-R68-C65,B,SA906b,SA906b
18885,SA906b-A96211C-R69-C11,B,SA906b,SA906b
18886,SA906b-A96211C-R69-C27,B,SA906b,SA906b
18887,SA906b-A96211C-R69-C32,B,SA906b,SA906b
18888,SA906b-A96211C-R69-C35,B,SA906b,SA906b
18889,SA906b-A96211C-R69-C54,B,SA906b,SA906b
18890,SA906b-A96211C-R69-C59,B,SA906b,SA906b
18891,SA906b-A96211C-R69-C64,B,SA906b,SA906b
18892,SA906b-A96211C-R69-C67,B,SA906b,SA906b
18893,SA906b-A96211C-R69-C68,B,SA906b,SA906b
18894,SA906b-A96211C-R69-C70,B,SA906b,SA906b
18895,SA906b-A96211C-R70-C07,B,SA906b,SA906b
18896,SA906b-A96211C-R70-C20,B,SA906b,SA906b
18897,SA906b-A96211C-R70-C25,B,SA906b,SA906b
18898,SA906b-A96211C-R70-C41,B,SA906b,SA906b
18899,SA906b-A96211C-R70-C47,B,SA906b,SA906b
18900,SA906b-A96211C-R70-C51,B,SA906b,SA906b
18901,SA906b-A96211C-R70-C55,B,SA906b,SA906b
18902,SA906b-A96211C-R70-C59,B,SA906b,SA906b
18903,SA906b-A96211C-R70-C61,B,SA906b,SA906b
18904,SA906b-A96211C-R70-C64,B,SA906b,SA906b
18905,SA906b-A96211C-R70-C67,B,SA906b,SA906b
18906,SA906b-A96215A-R06-C25,B,SA906b,SA906b
18907,SA906b-A96215A-R14-C64,B,SA906b,SA906b
18908,SA906b-A96215A-R15-C29,B,SA906b,SA906b
18909,SA906b-A96215A-R17-C12,B,SA906b,SA906b
18910,SA906b-A96220B-R50-C19,B,SA906b,SA906b
18911,SA906b-A96220B-R50-C37,B,SA906b,SA906b
18912,SA906b-A96220B-R50-C38,B,SA906b,SA906b
18913,SA906b-A96220B-R51-C15,B,SA906b,SA906b
18914,SA906b-A96220B-R51-C42,B,SA906b,SA906b
18915,SA906b-A96220B-R51-C50,B,SA906b,SA906b
18916,SA906b-A96220B-R51-C60,B,SA906b,SA906b
18917,SA906b-A96220B-R51-C69,B,SA906b,SA906b
18918,SA906b-A96220B-R52-C46,B,SA906b,SA906b
18919,SA906b-A96220B-R53-C34,B,SA906b,SA906b
18920,SA906b-A96220B-R53-C39,B,SA906b,SA906b
18921,SA906b-A96220B-R54-C19,B,SA906b,SA906b
18922,SA906b-A96220B-R54-C21,B,SA906b,SA906b
18923,SA906b-A96220B-R54-C24,B,SA906b,SA906b
18924,SA906b-A96220B-R54-C26,B,SA906b,SA906b
18925,SA906b-A96220B-R54-C38,B,SA906b,SA906b
18926,SA906b-A96220B-R54-C66,B,SA906b,SA906b
18927,SA906b-A96220B-R55-C28,B,SA906b,SA906b
18928,SA906b-A96220B-R56-C29,B,SA906b,SA906b
18929,SA906b-A96220B-R56-C39,B,SA906b,SA906b
18930,SA906b-A96220B-R56-C41,B,SA906b,SA906b
18931,SA906b-A96220B-R57-C19,B,SA906b,SA906b
18932,SA906b-A96220B-R57-C24,B,SA906b,SA906b
18933,SA906b-A96220B-R57-C34,B,SA906b,SA906b
18934,SA906b-A96220B-R57-C66,B,SA906b,SA906b
18935,SA906b-A96220B-R58-C40,B,SA906b,SA906b
18936,SA906b-A96220B-R58-C54,B,SA906b,SA906b
18937,SA906b-A96220B-R58-C59,B,SA906b,SA906b
18938,SA906b-A96220B-R58-C69,B,SA906b,SA906b
18939,SA906b-A96220B-R59-C08,B,SA906b,SA906b
18940,SA906b-A96220B-R59-C11,B,SA906b,SA906b
18941,SA906b-A96220B-R60-C08,B,SA906b,SA906b
18942,SA906b-A96220B-R60-C28,B,SA906b,SA906b
18943,SA906b-A96220B-R60-C33,B,SA906b,SA906b
18944,SA906b-A96220B-R60-C37,B,SA906b,SA906b
18945,SA906b-A96220B-R60-C45,B,SA906b,SA906b
18946,SA906b-A96220B-R60-C70,B,SA906b,SA906b
18947,SA906b-A96220B-R61-C10,B,SA906b,SA906b
18948,SA906b-A96220B-R61-C36,B,SA906b,SA906b
18949,SA906b-A96220B-R61-C47,B,SA906b,SA906b
18950,SA906b-A96220B-R62-C37,B,SA906b,SA906b
18951,SA906b-A96220B-R62-C59,B,SA906b,SA906b
18952,SA906b-A96220B-R62-C60,B,SA906b,SA906b
18953,SA906b-A96220B-R63-C12,B,SA906b,SA906b
18954,SA906b-A96220B-R63-C14,B,SA906b,SA906b
18955,SA906b-A96220B-R63-C33,B,SA906b,SA906b
18956,SA906b-A96220B-R63-C40,B,SA906b,SA906b
18957,SA906b-A96220B-R63-C59,B,SA906b,SA906b
18958,SA906b-A96220B-R64-C34,B,SA906b,SA906b
18959,SA906b-A96220B-R64-C37,B,SA906b,SA906b
18960,SA906b-A96220B-R64-C57,B,SA906b,SA906b
18961,SA906b-A96220B-R65-C66,B,SA906b,SA906b
18962,SA906b-A96220B-R66-C41,B,SA906b,SA906b
18963,SA906b-A96220B-R66-C51,B,SA906b,SA906b
18964,SA906b-A96220B-R67-C13,B,SA906b,SA906b
18965,SA906b-A96220B-R67-C69,B,SA906b,SA906b
18966,SA906b-A96220B-R68-C11,B,SA906b,SA906b
18967,SA906b-A96220B-R68-C17,B,SA906b,SA906b
18968,SA906b-A96220B-R68-C29,B,SA906b,SA906b
18969,SA906b-A96220B-R68-C33,B,SA906b,SA906b
18970,SA906b-A96220B-R68-C59,B,SA906b,SA906b
18971,SA906b-A96220B-R69-C17,B,SA906b,SA906b
18972,SA906b-A96220B-R69-C35,B,SA906b,SA906b
18973,SA906b-A96220B-R69-C45,B,SA906b,SA906b
18974,SA906b-A96220B-R69-C49,B,SA906b,SA906b
18975,SA906b-A96228B-R44-C33,B,SA906b,SA906b
18976,SA906b-A96228B-R44-C42,B,SA906b,SA906b
18977,SA906b-A96228B-R44-C61,B,SA906b,SA906b
18978,SA906b-A96228B-R46-C10,B,SA906b,SA906b
18979,SA906b-A96228B-R46-C28,B,SA906b,SA906b
18980,SA906b-A96228B-R46-C68,B,SA906b,SA906b
18981,SA906b-A96228B-R47-C13,B,SA906b,SA906b
18982,SA906b-A96228B-R47-C37,B,SA906b,SA906b
18983,SA906b-A96228B-R47-C44,B,SA906b,SA906b
18984,SA906b-A96228B-R47-C51,B,SA906b,SA906b
18985,SA906b-A96228B-R48-C28,B,SA906b,SA906b
18986,SA906b-A96228B-R48-C38,B,SA906b,SA906b
18987,SA906b-A96228B-R49-C15,B,SA906b,SA906b
18988,SA906b-A96228B-R49-C19,B,SA906b,SA906b
18989,SA906b-A96228B-R49-C51,B,SA906b,SA906b
18990,SA906b-A96228B-R49-C63,B,SA906b,SA906b
18991,SA906b-A96228B-R50-C33,B,SA906b,SA906b
18992,SA906b-A96228B-R51-C22,B,SA906b,SA906b
18993,SA906b-A96228B-R52-C32,B,SA906b,SA906b
18994,SA906b-A96228B-R52-C45,B,SA906b,SA906b
18995,SA906b-A96228B-R52-C59,B,SA906b,SA906b
18996,SA906b-A96228B-R53-C17,B,SA906b,SA906b
18997,SA906b-A96228B-R53-C40,B,SA906b,SA906b
18998,SA906b-A96228B-R54-C16,B,SA906b,SA906b
18999,SA906b-A96228B-R54-C59,B,SA906b,SA906b
19000,SA906b-A96228B-R55-C26,B,SA906b,SA906b
19001,SA906b-A96228B-R56-C10,B,SA906b,SA906b
19002,SA906b-A96228B-R56-C31,B,SA906b,SA906b
19003,SA906b-A96228B-R56-C37,B,SA906b,SA906b
19004,SA906b-A96228B-R56-C48,B,SA906b,SA906b
19005,SA906b-A96228B-R56-C56,B,SA906b,SA906b
19006,SA906b-A96228B-R56-C58,B,SA906b,SA906b
19007,SA906b-A96228B-R56-C60,B,SA906b,SA906b
19008,SA906b-A96228B-R57-C23,B,SA906b,SA906b
19009,SA906b-A96228B-R57-C38,B,SA906b,SA906b
19010,SA906b-A96228B-R58-C19,B,SA906b,SA906b
19011,SA906b-A96228B-R58-C69,B,SA906b,SA906b
19012,SA906b-A96228B-R59-C19,B,SA906b,SA906b
19013,SA906b-A96228B-R59-C47,B,SA906b,SA906b
19014,SA906b-A96228B-R59-C55,B,SA906b,SA906b
19015,SA906b-A96228B-R59-C60,B,SA906b,SA906b
19016,SA906b-A96228B-R59-C68,B,SA906b,SA906b
19017,SA906b-A96228B-R60-C17,B,SA906b,SA906b
19018,SA906b-A96228B-R60-C39,B,SA906b,SA906b
19019,SA906b-A96228B-R60-C41,B,SA906b,SA906b
19020,SA906b-A96228B-R60-C43,B,SA906b,SA906b
19021,SA906b-A96228B-R60-C44,B,SA906b,SA906b
19022,SA906b-A96228B-R61-C08,B,SA906b,SA906b
19023,SA906b-A96228B-R61-C16,B,SA906b,SA906b
19024,SA906b-A96228B-R61-C21,B,SA906b,SA906b
19025,SA906b-A96228B-R61-C53,B,SA906b,SA906b
19026,SA906b-A96228B-R62-C17,B,SA906b,SA906b
19027,SA906b-A96149B-R35-C59,B,SA906b,SA906b
19028,SA906b-A96149B-R41-C56,B,SA906b,SA906b
19029,SA906b-A96155B-R26-C12,B,SA906b,SA906b
19030,SA906b-A96155B-R26-C17,B,SA906b,SA906b
19031,SA906b-A96155B-R28-C11,B,SA906b,SA906b
19032,SA906b-A96155B-R28-C13,B,SA906b,SA906b
19033,SA906b-A96155B-R28-C22,B,SA906b,SA906b
19034,SA906b-A96155B-R29-C36,B,SA906b,SA906b
19035,SA906b-A96155B-R29-C40,B,SA906b,SA906b
19036,SA906b-A96155B-R29-C51,B,SA906b,SA906b
19037,SA906b-A96155B-R30-C68,B,SA906b,SA906b
19038,SA906b-A96155B-R31-C15,B,SA906b,SA906b
19039,SA906b-A96155B-R31-C37,B,SA906b,SA906b
19040,SA906b-A96155B-R31-C67,B,SA906b,SA906b
19041,SA906b-A96155B-R32-C66,B,SA906b,SA906b
